AccountID,TransactionType,Location,DeviceID,IP Address,MerchantID,Channel,CustomerOccupation,CustomerAge,TransactionDuration,LoginAttempts,AccountBalance,TransactionAmount,TransactionAmount_log,Hour_sin,Hour_cos,DayOfWeek_sin,DayOfWeek_cos
446,1,36,658,271,62,1,0,0.4680530582090954,-0.9670261165516518,-0.2067936485059295,2.4351776646815138,11.92,2.558776498354456,-0.9659258262890683,-0.25881904510252063,0.0,1.0
453,1,41,98,261,25,0,1,-0.8249057508317219,0.2624264847365218,-0.2067936485059295,-0.360621312068537,88.38,4.492896943505305,-0.8660254037844385,-0.5000000000000004,0.7818314824680298,0.6234898018587336
335,1,5,236,300,11,0,3,-1.162199353190196,0.19094668233604659,-0.2067936485059295,-0.9926969789275683,499.48,6.215567637916892,-0.8660254037844385,-0.5000000000000004,0.7818314824680298,0.6234898018587336
362,0,39,300,432,81,2,2,1.7610118672499127,1.3775114021839352,-0.2067936485059295,0.5212847491901789,365.48,5.903943949578487,-0.9659258262890683,-0.25881904510252063,0.0,1.0
322,1,19,22,522,7,1,3,-1.49949295554867,0.6055295362588028,-0.2067936485059295,-1.13725236600304,432.18,6.07115334600935,-0.8660254037844385,-0.5000000000000004,-0.433883739117558,-0.9009688679024191
358,1,10,677,46,9,0,2,1.6485806664637546,-0.6239230650293708,-0.2067936485059295,-0.47683687947098896,584.51,6.37248326231122,-0.9659258262890683,-0.25881904510252063,-0.433883739117558,-0.9009688679024191
54,0,38,206,354,61,2,3,-0.9935525520109589,-0.15215636918623443,-0.2067936485059295,-1.2057238112548267,37.65,3.654546775033431,-0.9659258262890683,-0.25881904510252063,0.0,1.0
201,0,15,37,232,41,2,2,1.7047962668568335,1.0772962321019393,-0.2067936485059295,0.32864679282780374,56.31,4.048475128563646,-0.9659258262890683,-0.25881904510252063,0.9749279121818236,-0.22252093395631434
155,1,1,140,361,86,1,2,0.7491310601744904,2.249564991469733,-0.2067936485059295,0.263639302735544,481.53,6.179043095011986,-0.9659258262890683,-0.25881904510252063,0.7818314824680298,0.6234898018587336
421,1,34,182,235,51,2,3,-0.9935525520109589,-1.0242099584720321,-0.2067936485059295,-1.0772856870459615,98.41,4.599252712224054,-0.9659258262890683,-0.25881904510252063,0.0,1.0
407,1,34,221,93,54,2,0,-0.6000433492594058,2.249564991469733,-0.2067936485059295,1.6386602774995718,227.5,5.43153621033426,-0.8660254037844385,-0.5000000000000004,0.0,1.0
352,0,30,419,266,99,1,3,-1.218414953583275,-1.2243534051933627,-0.2067936485059295,-1.0212085861621636,54.47,4.015842334067143,-0.9659258262890683,-0.25881904510252063,0.0,1.0
112,0,4,584,170,96,1,1,-0.8249057508317219,-0.8526584327108915,-0.2067936485059295,0.8726928723500222,286.5,5.661222860237405,-0.8660254037844385,-0.5000000000000004,0.0,1.0
393,1,20,166,471,16,0,0,0.07454385545754227,-0.1378604087061394,-0.2067936485059295,1.51212976442223,418.02,6.037918651479866,-0.9659258262890683,-0.25881904510252063,0.7818314824680298,0.6234898018587336
139,1,11,383,70,99,0,1,-0.4313965480801688,-1.2386493656734576,-0.2067936485059295,-0.3985325193141059,66.65,4.214347354616797,-0.8660254037844385,-0.5000000000000004,0.7818314824680298,0.6234898018587336
475,1,18,129,93,67,0,2,1.0302090621398854,0.319610326656902,-0.2067936485059295,-1.0449280896268436,363.53,5.89860885258863,-0.9659258262890683,-0.25881904510252063,0.9749279121818236,-0.22252093395631434
92,0,33,578,44,73,0,0,0.1869750562437003,0.019395156574906088,-0.2067936485059295,-1.1205684605825805,31.7,3.487375077903208,-0.8660254037844385,-0.5000000000000004,0.43388373911755823,-0.900968867902419
411,0,34,498,34,83,1,0,0.5804842589952534,0.4339780104976623,-0.2067936485059295,2.4957058582055325,285.18,5.6566209834785885,-0.8660254037844385,-0.5000000000000004,0.9749279121818236,-0.22252093395631434
278,1,24,118,567,3,1,0,1.2550714637122016,-1.1957614842331725,-0.2067936485059295,1.414587761362364,959.48,6.867433159503533,-0.8660254037844385,-0.5000000000000004,0.7818314824680298,0.6234898018587336
473,0,29,95,317,32,2,1,0.1307594558506213,0.2624264847365218,-0.2067936485059295,-1.1462750589759303,216.76,5.383393538903156,-0.9659258262890683,-0.25881904510252063,0.43388373911755823,-0.900968867902419
337,1,41,419,237,57,2,3,-1.330846154369433,-0.38089173686775507,-0.2067936485059295,-0.9140721195886417,184.56,5.223378279883543,-0.8660254037844385,-0.5000000000000004,0.43388373911755823,-0.900968867902419
156,0,24,363,526,50,1,2,0.5804842589952534,0.333906287136997,-0.2067936485059295,-0.8950395961621668,446.83,6.10441369611448,-1.0,-1.8369701987210297e-16,0.0,1.0
257,1,7,93,246,93,2,0,1.3675026644983594,0.04798707753509617,3.1124756489183207,0.8307946552798314,121.82,4.810719868901253,-0.9659258262890683,-0.25881904510252063,0.7818314824680298,0.6234898018587336
77,0,10,360,547,49,2,0,0.1307594558506213,-0.22363617158670962,-0.2067936485059295,1.3933450755765167,301.39,5.711717574975525,-0.8660254037844385,-0.5000000000000004,0.7818314824680298,0.6234898018587336
0,1,10,629,476,33,1,3,-1.105983752797117,-1.1814655237530776,-0.2067936485059295,-0.888265525450494,47.79,3.8875253738277458,-0.9659258262890683,-0.25881904510252063,-0.433883739117558,-0.9009688679024191
460,0,9,198,434,15,0,0,-0.4876121484732478,2.1351973076289723,-0.2067936485059295,2.3563297379118846,40.12,3.7164946211469094,-0.9659258262890683,-0.25881904510252063,0.9749279121818236,-0.22252093395631434
351,1,33,388,8,46,2,3,-1.330846154369433,0.7056012596194681,-0.2067936485059295,-0.9574189929616693,77.43,4.362206507224575,-0.8660254037844385,-0.5000000000000004,0.43388373911755823,-0.900968867902419
330,1,3,155,0,40,1,3,-1.0497681524040379,0.23383456377633172,-0.2067936485059295,-0.9997966768081972,178.43,5.189785159724575,-1.0,-1.8369701987210297e-16,0.7818314824680298,0.6234898018587336
288,1,40,269,309,75,2,0,0.2431906566367793,-0.06638060630566417,-0.2067936485059295,2.2837738510841348,237.0,5.472270673671475,-0.8660254037844385,-0.5000000000000004,-0.433883739117558,-0.9009688679024191
215,1,24,629,556,64,1,3,-1.49949295554867,-1.395904930954503,-0.2067936485059295,-1.1071203149040325,20.27,3.0572976292121457,-0.8660254037844385,-0.5000000000000004,0.0,1.0
364,0,36,179,122,59,0,3,-1.274630553976354,-1.5388645357554536,-0.2067936485059295,0.2960943319060032,169.97,5.141488102515018,-0.9659258262890683,-0.25881904510252063,0.43388373911755823,-0.900968867902419
73,1,29,557,587,33,1,0,-0.4876121484732478,0.019395156574906088,-0.2067936485059295,2.221871357067513,647.85,6.47520156518324,-0.8660254037844385,-0.5000000000000004,0.0,1.0
78,1,4,484,80,56,1,2,0.5804842589952534,0.0908749589753813,-0.2067936485059295,-0.690597013926763,176.37,5.178237946217495,-0.8660254037844385,-0.5000000000000004,0.0,1.0
271,0,40,504,30,0,2,0,-0.4876121484732478,-1.5388645357554536,-0.2067936485059295,0.42096337722363136,113.03,4.736461571669267,-0.9659258262890683,-0.25881904510252063,0.9749279121818236,-0.22252093395631434
470,1,14,415,502,14,2,2,0.6929154597814113,2.1351973076289723,-0.2067936485059295,-0.93173290651597,135.85,4.918885435486688,-0.9659258262890683,-0.25881904510252063,0.43388373911755823,-0.900968867902419
243,1,24,398,429,12,2,3,-1.443277355155591,0.5340497338583277,-0.2067936485059295,-1.1914628796506164,67.25,4.223177434065069,-0.8660254037844385,-0.5000000000000004,0.0,1.0
437,1,37,69,330,8,1,0,0.9177778613537274,2.078013465708592,-0.2067936485059295,1.997442445839873,496.03,6.208650386447944,-0.8660254037844385,-0.5000000000000004,-0.433883739117558,-0.9009688679024191
373,1,22,22,33,70,2,1,0.5242686586021743,0.677009338659278,-0.2067936485059295,-1.0816572958890356,118.1,4.779963476361254,-0.8660254037844385,-0.5000000000000004,0.7818314824680298,0.6234898018587336
23,0,13,181,563,40,2,1,0.4680530582090954,1.7635023351465013,-0.2067936485059295,0.13013729145039038,820.46,6.71108324487372,-0.8660254037844385,-0.5000000000000004,0.0,1.0
218,1,8,80,189,92,0,3,-1.49949295554867,1.1344800740223193,-0.2067936485059295,0.7619514309768741,63.58,4.167904765330129,-0.9659258262890683,-0.25881904510252063,0.0,1.0
412,0,20,209,362,18,1,1,0.07454385545754227,1.1344800740223193,-0.2067936485059295,0.9943030819846312,51.15,3.9541241814467813,-0.9659258262890683,-0.25881904510252063,0.9749279121818236,-0.22252093395631434
399,1,18,108,361,42,2,0,1.3112870641052805,-0.06638060630566417,-0.2067936485059295,1.3241608401438651,79.76,4.391481793444637,-0.8660254037844385,-0.5000000000000004,0.0,1.0
126,1,12,647,550,58,0,3,-1.0497681524040379,1.5347669674649806,-0.2067936485059295,-1.19191670649239,710.14,6.566869316186371,-0.8660254037844385,-0.5000000000000004,0.9749279121818236,-0.22252093395631434
29,0,13,426,201,42,1,3,-1.0497681524040379,0.9629285482611789,-0.2067936485059295,-1.0886595620183233,356.1,5.878015854600402,-0.8660254037844385,-0.5000000000000004,0.9749279121818236,-0.22252093395631434
237,1,42,584,259,27,1,0,-0.7686901504386429,-1.4673847333549783,-0.2067936485059295,1.1578217646632565,112.72,4.733739286782799,-0.8660254037844385,-0.5000000000000004,0.0,1.0
418,1,5,315,467,81,1,0,0.6366998593883324,-1.009913997991937,-0.2067936485059295,1.8557920633504443,61.77,4.13947725232944,-0.9659258262890683,-0.25881904510252063,0.43388373911755823,-0.900968867902419
11,1,19,299,301,36,2,0,0.1869750562437003,2.1923811495493526,-0.2067936485059295,1.4522579532230362,8.65,2.2669579153508947,-0.9659258262890683,-0.25881904510252063,0.0,1.0
213,0,4,219,133,72,1,0,0.35562185742293734,-0.052084645825569126,-0.2067936485059295,1.5992491340820387,135.57,4.9168373036903334,-0.9659258262890683,-0.25881904510252063,0.9749279121818236,-0.22252093395631434
137,1,2,514,466,3,0,0,0.8053466605675694,-0.8812503536710816,6.431744946342571,0.5232436401908291,10.15,2.411439497906128,-0.8660254037844385,-0.5000000000000004,0.43388373911755823,-0.900968867902419
389,1,28,36,565,43,0,3,-1.105983752797117,-1.1814655237530776,-0.2067936485059295,-0.8541336445595828,270.36,5.603446352603538,-0.8660254037844385,-0.5000000000000004,-0.433883739117558,-0.9009688679024191
253,1,21,367,392,54,0,1,-0.20653414650785276,1.8349821375469764,-0.2067936485059295,0.40926643907576954,963.77,6.8718897309621125,-0.8660254037844385,-0.5000000000000004,0.7818314824680298,0.6234898018587336
68,1,5,395,576,22,0,1,0.41183745781601633,-0.6525149859895609,-0.2067936485059295,0.1106765811167054,31.19,3.4716558453107167,-0.8660254037844385,-0.5000000000000004,0.7818314824680298,0.6234898018587336
98,1,6,335,193,12,0,2,0.35562185742293734,-0.20934021110661458,-0.2067936485059295,-0.7479638035191043,151.82,5.02926075821942,-0.8660254037844385,-0.5000000000000004,0.0,1.0
61,1,14,207,122,91,1,3,-1.105983752797117,-1.395904930954503,-0.2067936485059295,-0.8377728023146231,12.35,2.5915163848462583,-1.0,-1.8369701987210297e-16,0.0,1.0
278,0,2,259,555,39,2,0,1.3112870641052805,-1.038505918952127,-0.2067936485059295,2.1620739016785535,300.08,5.707376010166331,-0.9659258262890683,-0.25881904510252063,0.0,1.0
151,1,19,650,249,96,2,2,1.0864246625329645,0.6341214572189929,-0.2067936485059295,0.2294305020409423,381.62,5.947042329555235,-0.8660254037844385,-0.5000000000000004,-0.433883739117558,-0.9009688679024191
189,1,26,324,347,88,1,0,-0.7686901504386429,-0.6096271045492758,-0.2067936485059295,2.090069273443919,56.15,4.04567939024082,-1.0,-1.8369701987210297e-16,0.43388373911755823,-0.900968867902419
193,0,6,171,306,92,1,2,0.5804842589952534,0.019395156574906088,-0.2067936485059295,0.3606890190517909,584.98,6.373285659301748,-0.8660254037844385,-0.5000000000000004,0.0,1.0
198,1,37,262,516,16,2,3,-1.0497681524040379,2.1351973076289723,-0.2067936485059295,-1.2544371229319917,146.01,4.990500611675875,-0.8660254037844385,-0.5000000000000004,0.7818314824680298,0.6234898018587336
150,1,40,595,507,97,0,2,0.9177778613537274,0.5340497338583277,-0.2067936485059295,-0.4705397115421971,613.21,6.420336889215765,-0.9659258262890683,-0.25881904510252063,0.9749279121818236,-0.22252093395631434
74,1,41,622,11,42,0,2,0.5242686586021743,-1.2815372471137427,-0.2067936485059295,-0.734902820852465,324.04,5.783948251679472,-0.8660254037844385,-0.5000000000000004,0.9749279121818236,-0.22252093395631434
90,1,14,643,76,85,1,1,-0.31896534729401077,0.677009338659278,-0.2067936485059295,0.3504304812329405,115.83,4.760719886729057,-0.9659258262890683,-0.25881904510252063,0.0,1.0
13,0,28,609,238,64,1,1,0.2431906566367793,0.6198254967388979,-0.2067936485059295,0.8049265252987312,427.0,6.059123195581797,-0.9659258262890683,-0.25881904510252063,0.0,1.0
354,1,23,637,480,19,0,0,0.9739934617468065,-0.2522280925468997,-0.2067936485059295,1.7133519708764597,251.8,5.532598662272703,-0.8660254037844385,-0.5000000000000004,0.0,1.0
321,1,19,556,585,41,1,1,-0.7686901504386429,0.677009338659278,3.1124756489183207,-0.4641553678358893,403.63,6.00297306929085,-0.8660254037844385,-0.5000000000000004,0.43388373911755823,-0.900968867902419
481,0,30,438,189,51,2,3,-1.105983752797117,0.7913770225000384,-0.2067936485059295,-1.261613740616311,107.1,4.683056724645162,-0.8660254037844385,-0.5000000000000004,-0.433883739117558,-0.9009688679024191
477,1,7,384,79,38,1,1,-0.9935525520109589,0.10517091945547634,-0.2067936485059295,-0.7858109109282644,283.45,5.650557491196657,-0.9659258262890683,-0.25881904510252063,0.7818314824680298,0.6234898018587336
265,1,37,584,165,99,0,2,1.4799338652845175,-0.1092684877459493,-0.2067936485059295,0.2174976764950964,168.53,5.133029902309862,-0.8660254037844385,-0.5000000000000004,0.9749279121818236,-0.22252093395631434
145,0,42,491,375,93,2,1,-1.0497681524040379,-0.9527301560715568,-0.2067936485059295,0.2947713112825274,270.72,5.604772124323102,-1.0,-1.8369701987210297e-16,0.0,1.0
278,1,3,101,43,69,1,3,-1.0497681524040379,-0.6382190255094659,-0.2067936485059295,-0.9243280934140357,164.49,5.108910770030852,-0.8660254037844385,-0.5000000000000004,0.9749279121818236,-0.22252093395631434
235,1,37,556,552,44,2,2,1.9296586684291497,1.1773679554626044,-0.2067936485059295,-0.642722128109824,99.16,4.606768907351788,-0.9659258262890683,-0.25881904510252063,0.7818314824680298,0.6234898018587336
300,1,42,665,146,68,2,2,1.8172274676429916,0.5626416548185177,-0.2067936485059295,-0.19549756948623756,204.06,5.323302619241945,-0.8660254037844385,-0.5000000000000004,0.0,1.0
139,1,31,470,6,55,0,2,1.6485806664637546,-0.35229981590756504,-0.2067936485059295,0.4872579920309779,61.97,4.142658422500651,-1.0,-1.8369701987210297e-16,0.0,1.0
28,1,39,304,22,0,0,1,-0.7686901504386429,0.8485608644204186,-0.2067936485059295,0.6326389849993941,129.48,4.871219958312758,-0.8660254037844385,-0.5000000000000004,0.0,1.0
450,1,26,608,316,72,0,3,-1.274630553976354,1.30603159978346,-0.2067936485059295,-0.3108798390153762,372.5,5.922918004572872,-1.0,-1.8369701987210297e-16,0.0,1.0
406,0,1,298,501,90,2,3,-1.0497681524040379,1.1201841135422244,-0.2067936485059295,0.5935893646592064,13.45,2.670694414558441,-0.9659258262890683,-0.25881904510252063,0.0,1.0
205,0,33,301,279,49,2,2,1.4799338652845175,1.3918073626640302,-0.2067936485059295,0.11150731499656226,220.68,5.401234900554723,-1.0,-1.8369701987210297e-16,0.0,1.0
327,1,3,530,294,35,2,3,-1.443277355155591,0.4339780104976623,-0.2067936485059295,-1.1668331585089327,1045.45,6.9531587624359865,-0.8660254037844385,-0.5000000000000004,0.0,1.0
167,1,24,58,20,92,0,0,1.1988558633191224,1.7920942561066913,4.772110297630446,1.09515007260973,39.21,3.6941157209091826,-0.8660254037844385,-0.5000000000000004,0.9749279121818236,-0.22252093395631434
351,1,38,98,566,45,1,1,-0.7686901504386429,2.5211882405915387,-0.2067936485059295,0.9668042521652935,499.99,6.21658614080582,-0.8660254037844385,-0.5000000000000004,0.9749279121818236,-0.22252093395631434
494,0,29,140,132,96,1,3,-1.105983752797117,1.1344800740223193,-0.2067936485059295,-0.833306325713664,225.93,5.424641599881531,-0.9659258262890683,-0.25881904510252063,0.0,1.0
347,0,16,387,296,46,0,3,-0.9373369516178799,1.7920942561066913,-0.2067936485059295,-1.1538388396721584,349.34,5.858904111523501,-0.8660254037844385,-0.5000000000000004,0.0,1.0
186,0,12,557,90,58,2,1,-1.0497681524040379,0.5054578128981375,-0.2067936485059295,0.0006863898262675042,220.41,5.400016186372871,-0.8660254037844385,-0.5000000000000004,0.0,1.0
157,0,18,641,109,39,2,2,1.3675026644983594,0.019395156574906088,-0.2067936485059295,-0.30941323475834487,425.34,6.055237150005048,-0.8660254037844385,-0.5000000000000004,0.0,1.0
317,0,9,256,557,85,2,0,-0.4876121484732478,-0.9241382351113667,-0.2067936485059295,1.241377183418741,59.51,4.10280864063423,-0.8660254037844385,-0.5000000000000004,0.7818314824680298,0.6234898018587336
434,1,20,630,449,91,2,3,-1.105983752797117,0.677009338659278,-0.2067936485059295,-0.8160275738113315,308.94,5.736378730359189,-0.8660254037844385,-0.5000000000000004,0.0,1.0
135,1,40,208,247,67,0,3,-1.387061754762512,-1.4959766543151685,-0.2067936485059295,-1.055291751177404,31.39,3.477849733183238,-0.9659258262890683,-0.25881904510252063,0.0,1.0
303,0,39,222,306,50,2,3,-1.274630553976354,-0.7382907488701311,-0.2067936485059295,-0.8460724491328232,81.27,4.410006521180839,-0.8660254037844385,-0.5000000000000004,0.7818314824680298,0.6234898018587336
241,1,38,373,340,56,2,0,-0.8249057508317219,-0.5667392231089906,-0.2067936485059295,2.1462412420856016,42.58,3.774598329516474,-0.8660254037844385,-0.5000000000000004,0.0,1.0
173,0,35,369,419,9,2,2,1.2550714637122016,0.24813052425642676,-0.2067936485059295,-0.18875170270258457,309.77,5.73905308873812,-0.8660254037844385,-0.5000000000000004,0.0,1.0
276,1,26,601,197,36,0,3,-1.387061754762512,1.7206144537062162,-0.2067936485059295,-0.9207974744246438,19.76,3.033028058297688,-0.9659258262890683,-0.25881904510252063,-0.433883739117558,-0.9009688679024191
490,1,25,149,175,23,0,0,1.1988558633191224,0.5912335757787078,-0.2067936485059295,2.3797902780374733,194.37,5.274895196603544,-0.9659258262890683,-0.25881904510252063,0.9749279121818236,-0.22252093395631434
281,1,24,14,501,16,0,3,-1.0497681524040379,0.7341931805796582,-0.2067936485059295,-1.2762438872782358,268.39,5.596160143762447,-1.0,-1.8369701987210297e-16,0.0,1.0
281,0,8,38,70,38,2,3,-1.49949295554867,0.7056012596194681,-0.2067936485059295,0.3728782439432717,71.48,4.283310661734724,-1.0,-1.8369701987210297e-16,0.43388373911755823,-0.900968867902419
121,1,26,448,280,31,1,2,0.8053466605675694,0.8628568249005136,-0.2067936485059295,0.3489151611002386,578.49,6.362148406375523,-0.9659258262890683,-0.25881904510252063,0.0,1.0
263,1,39,41,479,1,1,1,0.2431906566367793,-1.0670978399123172,-0.2067936485059295,0.16676650196778517,124.76,4.834375328680896,-0.8660254037844385,-0.5000000000000004,0.0,1.0
128,1,15,590,76,89,1,2,0.7491310601744904,-1.353017049514218,-0.2067936485059295,0.5982148088544591,344.87,5.846062981912972,-0.9659258262890683,-0.25881904510252063,0.0,1.0
291,1,0,37,367,37,2,3,-0.9373369516178799,-0.9670261165516518,-0.2067936485059295,0.6976874989869554,214.93,5.37495428108674,-0.9659258262890683,-0.25881904510252063,0.0,1.0
347,1,22,101,251,93,2,3,-1.49949295554867,-0.7668826698303213,-0.2067936485059295,-0.8779300678279532,74.04,4.318021304697969,-1.0,-1.8369701987210297e-16,0.43388373911755823,-0.900968867902419
134,1,23,430,193,69,0,3,-1.330846154369433,-1.2672412866336478,-0.2067936485059295,-1.1762660904348388,684.96,6.530819316987946,-0.8660254037844385,-0.5000000000000004,0.0,1.0
465,1,24,177,547,95,2,3,-0.9373369516178799,1.1058881530621294,-0.2067936485059295,-1.0585531508538792,790.07,6.673386459427372,-0.9659258262890683,-0.25881904510252063,-0.433883739117558,-0.9009688679024191
307,1,7,193,210,55,0,2,1.3112870641052805,0.5626416548185177,-0.2067936485059295,0.32598280362665755,629.82,6.447020560356716,-0.8660254037844385,-0.5000000000000004,0.0,1.0
301,1,9,432,13,58,1,2,0.6929154597814113,0.4911618524180425,-0.2067936485059295,-0.30912863148469016,14.08,2.71336936257981,-1.0,-1.8369701987210297e-16,0.0,1.0
41,1,29,550,558,43,0,2,0.5804842589952534,0.6341214572189929,1.4528410002061958,-0.1472534686115843,655.81,6.487394783357272,-0.8660254037844385,-0.5000000000000004,-0.433883739117558,-0.9009688679024191
256,0,1,490,252,62,1,2,1.8172274676429916,-0.9241382351113667,-0.2067936485059295,0.3931696881568135,97.22,4.5872098606110985,-0.9659258262890683,-0.25881904510252063,0.0,1.0
105,1,36,53,343,49,2,1,-0.8811213512248008,-0.995618037511842,-0.2067936485059295,-0.7749729105882793,345.54,5.847998252082701,-0.8660254037844385,-0.5000000000000004,0.7818314824680298,0.6234898018587336
155,1,39,75,327,73,1,2,1.7610118672499127,-1.038505918952127,-0.2067936485059295,-0.48342377866034825,102.81,4.642562305205154,-0.8660254037844385,-0.5000000000000004,0.0,1.0
85,1,40,465,548,80,0,1,-0.4313965480801688,1.7920942561066913,-0.2067936485059295,1.012289496080916,376.26,5.932934604917579,-0.8660254037844385,-0.5000000000000004,0.9749279121818236,-0.22252093395631434
444,0,12,530,367,25,1,3,-0.9935525520109589,-0.43807557878813524,-0.2067936485059295,-0.9523345939377302,341.84,5.837263866030682,-0.8660254037844385,-0.5000000000000004,-0.433883739117558,-0.9009688679024191
365,0,1,140,260,43,1,2,1.9296586684291497,-1.1957614842331725,-0.2067936485059295,-0.2753685296449495,821.54,6.712397113675864,-1.0,-1.8369701987210297e-16,0.7818314824680298,0.6234898018587336
192,0,31,581,84,0,2,3,-0.9935525520109589,1.4203992836242203,-0.2067936485059295,-0.06861835329883216,352.03,5.866553039157899,-0.8660254037844385,-0.5000000000000004,0.43388373911755823,-0.900968867902419
29,0,34,299,230,16,2,1,0.35562185742293734,-0.7668826698303213,-0.2067936485059295,1.0477597815560409,520.86,6.2573993526770755,-0.8660254037844385,-0.5000000000000004,0.0,1.0
455,1,28,138,168,88,1,3,-1.162199353190196,-0.8812503536710816,-0.2067936485059295,-1.105925493953374,170.53,5.144758178421734,-1.0,-1.8369701987210297e-16,0.0,1.0
139,1,29,374,417,20,0,3,-1.105983752797117,-0.8955463141511766,-0.2067936485059295,-1.0654938811402148,148.26,5.005689751703241,-0.9659258262890683,-0.25881904510252063,0.0,1.0
186,1,23,212,296,27,2,0,-0.2627497469009318,0.7627851015398482,-0.2067936485059295,1.6798969842580247,179.38,5.195065736737562,-0.9659258262890683,-0.25881904510252063,0.0,1.0
478,1,32,484,390,72,0,3,-0.9373369516178799,-0.5667392231089906,-0.2067936485059295,-1.12940911002007,604.5,6.406054562993147,-1.0,-1.8369701987210297e-16,0.7818314824680298,0.6234898018587336
174,1,40,268,12,82,2,3,-1.0497681524040379,-0.5667392231089906,-0.2067936485059295,-1.0283313599838995,841.28,6.73611250053033,-0.9659258262890683,-0.25881904510252063,0.9749279121818236,-0.22252093395631434
487,1,4,341,516,58,0,0,0.2431906566367793,-1.3101291680739329,-0.2067936485059295,0.572374882801379,165.31,5.113853516682049,-0.8660254037844385,-0.5000000000000004,0.0,1.0
224,1,20,99,49,7,0,0,0.6929154597814113,0.37679416857728215,6.431744946342571,1.5597379949197088,28.04,3.3686741899565953,-0.8660254037844385,-0.5000000000000004,0.9749279121818236,-0.22252093395631434
396,1,0,95,343,90,1,2,1.9296586684291497,-0.009196764385283997,-0.2067936485059295,-0.11726756513958869,102.67,4.641212777335021,-0.9659258262890683,-0.25881904510252063,0.9749279121818236,-0.22252093395631434
391,1,42,552,251,71,1,2,1.9296586684291497,0.648417417699088,-0.2067936485059295,0.14358800112239462,1422.55,7.2609090307938935,-0.9659258262890683,-0.25881904510252063,0.0,1.0
355,1,16,485,133,24,2,1,0.41183745781601633,0.8628568249005136,-0.2067936485059295,1.1419096212731579,139.69,4.946558888389122,-0.9659258262890683,-0.25881904510252063,0.43388373911755823,-0.900968867902419
88,0,21,562,222,70,1,0,0.8615622609606484,-0.4809634602284204,-0.2067936485059295,1.647280423499815,839.33,6.733794671832054,-0.8660254037844385,-0.5000000000000004,0.7818314824680298,0.6234898018587336
114,1,30,115,289,41,0,2,0.4680530582090954,-0.5095553811886104,-0.2067936485059295,0.0031657714985565185,261.69,5.570974629731707,-0.9659258262890683,-0.25881904510252063,0.0,1.0
223,1,11,354,173,89,0,3,-0.9935525520109589,-1.2529453261535526,-0.2067936485059295,-0.8721815944988198,175.15,5.171335904787247,-0.9659258262890683,-0.25881904510252063,0.43388373911755823,-0.900968867902419
34,1,30,29,0,9,2,0,-0.20653414650785276,0.04798707753509617,-0.2067936485059295,2.3973331212658096,740.25,6.6083379503119355,-0.9659258262890683,-0.25881904510252063,0.9749279121818236,-0.22252093395631434
482,0,15,113,371,94,2,1,-0.31896534729401077,-0.18074829014642452,-0.2067936485059295,0.9558995879954433,744.41,6.613934402570946,-0.8660254037844385,-0.5000000000000004,0.0,1.0
171,1,31,139,331,80,0,3,-1.49949295554867,2.249564991469733,-0.2067936485059295,-1.052658529897734,726.61,6.589765190364805,-0.8660254037844385,-0.5000000000000004,-0.433883739117558,-0.9009688679024191
193,1,36,33,125,86,0,0,0.5804842589952534,0.30531436617680696,-0.2067936485059295,1.287529065633014,393.68,5.978075309988966,-0.8660254037844385,-0.5000000000000004,0.0,1.0
223,1,39,293,37,95,0,3,-1.105983752797117,-0.1092684877459493,-0.2067936485059295,-0.876045532637537,275.87,5.623548081945595,-1.0,-1.8369701987210297e-16,0.0,1.0
63,1,12,572,445,56,2,1,-1.0497681524040379,-1.009913997991937,-0.2067936485059295,-0.6402478744244476,390.09,5.968937712526371,-0.8660254037844385,-0.5000000000000004,0.0,1.0
414,1,6,244,269,16,2,1,-0.8811213512248008,-0.23793213206680466,-0.2067936485059295,0.9949235684010675,451.7,6.1152296544419125,-0.8660254037844385,-0.5000000000000004,0.9749279121818236,-0.22252093395631434
217,1,31,650,410,76,1,3,-1.162199353190196,-1.4244968519146932,-0.2067936485059295,-1.0664861466078217,13.87,2.6993457604720636,-1.0,-1.8369701987210297e-16,0.0,1.0
313,0,2,651,464,47,1,3,-1.443277355155591,0.5483456943384226,-0.2067936485059295,-1.021249610057465,555.8,6.32220610902021,-0.8660254037844385,-0.5000000000000004,0.0,1.0
318,1,0,286,413,12,2,0,1.1426402629260435,-1.1814655237530776,-0.2067936485059295,0.9996490083411179,433.9,6.075116119603592,-0.9659258262890683,-0.25881904510252063,-0.433883739117558,-0.9009688679024191
4,1,42,657,31,1,1,0,-0.5438277488663268,0.34820224761709206,-0.2067936485059295,0.882787314587666,420.28,6.043297695748,-0.9659258262890683,-0.25881904510252063,0.9749279121818236,-0.22252093395631434
52,1,30,359,528,70,1,0,-0.7686901504386429,-1.338721089034123,-0.2067936485059295,0.23818141170745974,101.76,4.632396172241683,-0.9659258262890683,-0.25881904510252063,0.0,1.0
275,1,28,588,586,17,1,0,1.3675026644983594,-1.5531604962355485,4.772110297630446,0.8385661194460237,15.81,2.8219739474205245,-1.0,-1.8369701987210297e-16,0.43388373911755823,-0.900968867902419
383,1,36,625,72,59,0,3,-1.105983752797117,-1.1528736027928874,-0.2067936485059295,-0.8134276844465941,1030.85,6.939108586640133,-0.9659258262890683,-0.25881904510252063,0.0,1.0
